agency_cd,site_no,datetime,discharge_cfs,329706_00060_00003_cd
USGS,12436500,12/3/2015,95300,A:R
USGS,12436500,12/4/2015,83700,A:R
USGS,12436500,12/5/2015,92600,A:R
USGS,12436500,12/6/2015,75400,A:R
USGS,12436500,12/7/2015,78300,A:R
USGS,12436500,12/8/2015,72700,A:R
USGS,12436500,12/9/2015,86200,A:R
USGS,12436500,12/10/2015,67200,A:R
USGS,12436500,12/11/2015,74900,A:R
USGS,12436500,12/12/2015,57100,A:R
USGS,12436500,12/13/2015,68300,A:R
USGS,12436500,12/14/2015,80800,A:R
USGS,12436500,12/15/2015,96500,A:R
USGS,12436500,12/16/2015,91000,A:R
USGS,12436500,12/17/2015,102000,A:R
USGS,12436500,12/18/2015,99800,A:R
USGS,12436500,12/19/2015,96200,A:R
USGS,12436500,12/20/2015,88700,A:R
USGS,12436500,12/21/2015,72300,A:R
USGS,12436500,12/22/2015,81700,A:R
USGS,12436500,12/23/2015,80800,A:R
USGS,12436500,12/24/2015,81900,A:R
USGS,12436500,12/25/2015,57100,A:R
USGS,12436500,12/26/2015,80100,A:R
USGS,12436500,12/27/2015,75000,A:R
USGS,12436500,12/28/2015,85100,A:R
USGS,12436500,12/29/2015,101000,A:R
USGS,12436500,12/30/2015,102000,A:R
USGS,12436500,12/31/2015,104000,A:R
USGS,12436500,1/1/2016,93400,A:R
USGS,12436500,1/2/2016,103000,A:R
USGS,12436500,1/3/2016,104000,A:R
USGS,12436500,1/4/2016,105000,A:R
USGS,12436500,1/5/2016,106000,A:R
USGS,12436500,1/6/2016,105000,A:R
USGS,12436500,1/7/2016,103000,A:R
USGS,12436500,1/8/2016,105000,A:R
USGS,12436500,1/9/2016,97600,A:R
USGS,12436500,1/10/2016,91700,A:R
USGS,12436500,1/11/2016,105000,A:R
USGS,12436500,1/12/2016,108000,A:R
USGS,12436500,1/13/2016,87500,A:R
USGS,12436500,1/14/2016,107000,A:R
USGS,12436500,1/15/2016,112000,A:R
USGS,12436500,1/16/2016,64400,A:R
USGS,12436500,1/17/2016,70000,A:R
USGS,12436500,1/18/2016,70200,A:R
USGS,12436500,1/19/2016,67300,A:R
USGS,12436500,1/20/2016,71500,A:R
USGS,12436500,1/21/2016,72600,A:R
USGS,12436500,1/22/2016,90200,A:R
USGS,12436500,1/23/2016,64600,A:R
USGS,12436500,1/24/2016,68200,A:R
USGS,12436500,1/25/2016,101000,A:R
USGS,12436500,1/26/2016,108000,A:R
USGS,12436500,1/27/2016,119000,A:R
USGS,12436500,1/28/2016,99300,A:R
USGS,12436500,1/29/2016,116000,A:R
USGS,12436500,1/30/2016,73200,A:R
USGS,12436500,1/31/2016,95000,A:R
USGS,12436500,2/1/2016,104000,A:R
USGS,12436500,2/2/2016,110000,A:R
USGS,12436500,2/3/2016,110000,A:R
USGS,12436500,2/4/2016,83200,A:R
USGS,12436500,2/5/2016,77600,A:R
USGS,12436500,2/6/2016,73800,A:R
USGS,12436500,2/7/2016,71400,A:R
USGS,12436500,2/8/2016,81200,A:R
USGS,12436500,2/9/2016,91100,A:R
USGS,12436500,2/10/2016,104000,A:R
USGS,12436500,2/11/2016,97100,A:R
USGS,12436500,2/12/2016,95900,A:R
USGS,12436500,2/13/2016,100000,A:R
USGS,12436500,2/14/2016,98800,A:R
USGS,12436500,2/15/2016,96800,A:R
USGS,12436500,2/16/2016,80200,A:R
USGS,12436500,2/17/2016,69000,A:R
USGS,12436500,2/18/2016,84300,A:R
USGS,12436500,2/19/2016,110000,A:R
USGS,12436500,2/20/2016,102000,A:R
USGS,12436500,2/21/2016,89600,A:R
USGS,12436500,2/22/2016,103000,A:R
USGS,12436500,2/23/2016,111000,A:R
USGS,12436500,2/24/2016,101000,A:R
USGS,12436500,2/25/2016,103000,A:R
USGS,12436500,2/26/2016,117000,A:R
USGS,12436500,2/27/2016,98100,A:R
USGS,12436500,2/28/2016,104000,A:R
USGS,12436500,2/29/2016,111000,A:R
USGS,12436500,3/1/2016,118000,A:R
USGS,12436500,3/2/2016,117000,A:R
USGS,12436500,3/3/2016,120000,A:R
USGS,12436500,3/4/2016,118000,A:R
USGS,12436500,3/5/2016,90300,A:R
USGS,12436500,3/6/2016,94300,A:R
USGS,12436500,3/7/2016,116000,A:R
USGS,12436500,3/8/2016,115000,A:R
USGS,12436500,3/9/2016,112000,A:R
USGS,12436500,3/10/2016,115000,A:R
USGS,12436500,3/11/2016,121000,A:R
USGS,12436500,3/12/2016,102000,A:R
USGS,12436500,3/13/2016,115000,A:R
USGS,12436500,3/14/2016,117000,A:R
USGS,12436500,3/15/2016,115000,A:R
USGS,12436500,3/16/2016,100000,A:R
USGS,12436500,3/17/2016,114000,A:R
USGS,12436500,3/18/2016,108000,A:R
USGS,12436500,3/19/2016,98500,A:R
USGS,12436500,3/20/2016,99200,A:R
USGS,12436500,3/21/2016,93700,A:R
USGS,12436500,3/22/2016,86600,A:R
USGS,12436500,3/23/2016,110000,A:R
USGS,12436500,3/24/2016,85900,A:R
USGS,12436500,3/25/2016,103000,A:R
USGS,12436500,3/26/2016,108000,A:R
USGS,12436500,3/27/2016,81200,A:R
USGS,12436500,3/28/2016,123000,A:R
USGS,12436500,3/29/2016,107000,A:R
USGS,12436500,3/30/2016,94300,A:R
USGS,12436500,3/31/2016,77000,A:R
USGS,12436500,4/1/2016,115000,A:R
USGS,12436500,4/2/2016,66500,A:R
USGS,12436500,4/3/2016,104000,A:R
USGS,12436500,4/4/2016,114000,A:R
USGS,12436500,4/5/2016,125000,A:R
USGS,12436500,4/6/2016,113000,A:R
USGS,12436500,4/7/2016,81100,A:R
USGS,12436500,4/8/2016,84700,A:R
USGS,12436500,4/9/2016,83700,A:R
USGS,12436500,4/10/2016,114000,A:R
USGS,12436500,4/11/2016,117000,A:R
USGS,12436500,4/12/2016,130000,A:R
USGS,12436500,4/13/2016,150000,A:R
USGS,12436500,4/14/2016,162000,A:R
USGS,12436500,4/15/2016,164000,A:R
USGS,12436500,4/16/2016,171000,A:R
USGS,12436500,4/17/2016,183000,A:R
USGS,12436500,4/18/2016,168000,A:R
USGS,12436500,4/19/2016,164000,A:R
USGS,12436500,4/20/2016,143000,A:R
USGS,12436500,4/21/2016,161000,A:R
USGS,12436500,4/22/2016,151000,A:R
USGS,12436500,4/23/2016,145000,A:R
USGS,12436500,4/24/2016,146000,A:R
USGS,12436500,4/25/2016,138000,A:R
USGS,12436500,4/26/2016,150000,A:R
USGS,12436500,4/27/2016,142000,A:R
USGS,12436500,4/28/2016,141000,A:R
USGS,12436500,4/29/2016,122000,A:R
USGS,12436500,4/30/2016,116000,A:R
USGS,12436500,5/1/2016,139000,A:R
USGS,12436500,5/2/2016,129000,A:R
USGS,12436500,5/3/2016,118000,A:R
USGS,12436500,5/4/2016,116000,A:R
USGS,12436500,5/5/2016,124000,A:R
USGS,12436500,5/6/2016,114000,A:R
USGS,12436500,5/7/2016,105000,A:R
USGS,12436500,5/8/2016,92600,A:R
USGS,12436500,5/9/2016,99800,A:R
USGS,12436500,5/10/2016,129000,A:R
USGS,12436500,5/11/2016,143000,A:R
USGS,12436500,5/12/2016,131000,A:R
USGS,12436500,5/13/2016,137000,A:R
USGS,12436500,5/14/2016,109000,A:R
USGS,12436500,5/15/2016,95700,A:R
USGS,12436500,5/16/2016,111000,A:R
USGS,12436500,5/17/2016,125000,A:R
USGS,12436500,5/18/2016,96600,A:R
USGS,12436500,5/19/2016,74000,A:R
USGS,12436500,5/20/2016,92700,A:R
USGS,12436500,5/21/2016,72500,A:R
USGS,12436500,5/22/2016,83200,A:R
USGS,12436500,5/23/2016,117000,A:R
USGS,12436500,5/24/2016,117000,A:R
USGS,12436500,5/25/2016,110000,A:R
USGS,12436500,5/26/2016,116000,A:R
USGS,12436500,5/27/2016,126000,A:R
USGS,12436500,5/28/2016,128000,A:R
USGS,12436500,5/29/2016,88100,A:R
USGS,12436500,5/30/2016,98100,A:R
USGS,12436500,5/31/2016,116000,A:R
USGS,12436500,6/1/2016,130000,A:R
USGS,12436500,6/2/2016,108000,A:R
USGS,12436500,6/3/2016,135000,A:R
USGS,12436500,6/4/2016,128000,A:R
USGS,12436500,6/5/2016,116000,A:R
USGS,12436500,6/6/2016,124000,A:R
USGS,12436500,6/7/2016,112000,A:R
USGS,12436500,6/8/2016,92900,A:R
USGS,12436500,6/9/2016,109000,A:R
USGS,12436500,6/10/2016,104000,A:R
USGS,12436500,6/11/2016,99000,A:R
USGS,12436500,6/12/2016,121000,A:R
USGS,12436500,6/13/2016,110000,A:R
USGS,12436500,6/14/2016,119000,A:R
USGS,12436500,6/15/2016,129000,A:R
USGS,12436500,6/16/2016,117000,A:R
USGS,12436500,6/17/2016,107000,A:R
USGS,12436500,6/18/2016,79300,A:R
USGS,12436500,6/19/2016,116000,A:R
USGS,12436500,6/20/2016,110000,A:R
USGS,12436500,6/21/2016,121000,A:R
USGS,12436500,6/22/2016,136000,A:R
USGS,12436500,6/23/2016,133000,A:R
USGS,12436500,6/24/2016,130000,A:R
USGS,12436500,6/25/2016,135000,A:R
USGS,12436500,6/26/2016,132000,A:R
USGS,12436500,6/27/2016,137000,A:R
USGS,12436500,6/28/2016,124000,A:R
USGS,12436500,6/29/2016,135000,A:R
USGS,12436500,6/30/2016,137000,A:R
USGS,12436500,7/1/2016,125000,A:R
USGS,12436500,7/2/2016,117000,A:R
USGS,12436500,7/3/2016,109000,A:R
USGS,12436500,7/4/2016,102000,A:R
USGS,12436500,7/5/2016,110000,A:R
USGS,12436500,7/6/2016,130000,A:R
USGS,12436500,7/7/2016,119000,A:R
USGS,12436500,7/8/2016,108000,A:R
USGS,12436500,7/9/2016,95400,A:R
USGS,12436500,7/10/2016,87200,A:R
USGS,12436500,7/11/2016,109000,A:R
USGS,12436500,7/12/2016,95900,A:R
USGS,12436500,7/13/2016,107000,A:R
USGS,12436500,7/14/2016,110000,A:R
USGS,12436500,7/15/2016,119000,A:R
USGS,12436500,7/16/2016,107000,A:R
USGS,12436500,7/17/2016,112000,A:R
USGS,12436500,7/18/2016,104000,A:R
USGS,12436500,7/19/2016,104000,A:R
USGS,12436500,7/20/2016,109000,A:R
USGS,12436500,7/21/2016,102000,A:R
USGS,12436500,7/22/2016,87800,A:R
USGS,12436500,7/23/2016,95500,A:R
USGS,12436500,7/24/2016,91100,A:R
USGS,12436500,7/25/2016,101000,A:R
USGS,12436500,7/26/2016,105000,A:R
USGS,12436500,7/27/2016,113000,A:R
USGS,12436500,7/28/2016,116000,A:R
USGS,12436500,7/29/2016,113000,A:R
USGS,12436500,7/30/2016,101000,A:R
USGS,12436500,7/31/2016,95100,A:R
USGS,12436500,8/1/2016,106000,A:R
USGS,12436500,8/2/2016,94600,A:R
USGS,12436500,8/3/2016,107000,A:R
USGS,12436500,8/4/2016,115000,A:R
USGS,12436500,8/5/2016,105000,A:R
USGS,12436500,8/6/2016,97500,A:R
USGS,12436500,8/7/2016,80400,A:R
USGS,12436500,8/8/2016,97600,A:R
USGS,12436500,8/9/2016,91700,A:R
USGS,12436500,8/10/2016,96700,A:R
USGS,12436500,8/11/2016,98600,A:R
USGS,12436500,8/12/2016,97400,A:R
USGS,12436500,8/13/2016,89900,A:R
USGS,12436500,8/14/2016,95500,A:R
USGS,12436500,8/15/2016,102000,A:R
USGS,12436500,8/16/2016,102000,A:R
USGS,12436500,8/17/2016,99300,A:R
USGS,12436500,8/18/2016,115000,A:R
USGS,12436500,8/19/2016,94400,A:R
USGS,12436500,8/20/2016,91900,A:R
USGS,12436500,8/21/2016,83200,A:R
USGS,12436500,8/22/2016,89800,A:R
USGS,12436500,8/23/2016,85700,A:R
USGS,12436500,8/24/2016,88000,A:R
USGS,12436500,8/25/2016,96000,A:R
USGS,12436500,8/26/2016,105000,A:R
USGS,12436500,8/27/2016,81600,A:R
USGS,12436500,8/28/2016,83200,A:R
USGS,12436500,8/29/2016,85200,A:R
USGS,12436500,8/30/2016,76800,A:R
USGS,12436500,8/31/2016,79300,A:R
USGS,12436500,9/1/2016,75400,A:R
USGS,12436500,9/2/2016,64600,A:R
USGS,12436500,9/3/2016,66400,A:R
USGS,12436500,9/4/2016,58800,A:R
USGS,12436500,9/5/2016,51100,A:R
USGS,12436500,9/6/2016,59200,A:R
USGS,12436500,9/7/2016,60900,A:R
USGS,12436500,9/8/2016,62800,A:R
USGS,12436500,9/9/2016,84400,A:R
USGS,12436500,9/10/2016,59200,A:R
USGS,12436500,9/11/2016,52200,A:R
USGS,12436500,9/12/2016,53100,A:R
USGS,12436500,9/13/2016,70300,A:R
USGS,12436500,9/14/2016,64800,A:R
USGS,12436500,9/15/2016,71700,A:R
USGS,12436500,9/16/2016,69300,A:R
USGS,12436500,9/17/2016,59000,A:R
USGS,12436500,9/18/2016,63300,A:R
USGS,12436500,9/19/2016,57000,A:R
USGS,12436500,9/20/2016,78700,A:R
USGS,12436500,9/21/2016,78200,A:R
USGS,12436500,9/22/2016,59400,A:R
USGS,12436500,9/23/2016,72200,A:R
USGS,12436500,9/24/2016,72600,A:R
USGS,12436500,9/25/2016,54300,A:R
USGS,12436500,9/26/2016,63500,A:R
USGS,12436500,9/27/2016,64800,A:R
USGS,12436500,9/28/2016,84800,A:R
USGS,12436500,9/29/2016,69400,A:R
USGS,12436500,9/30/2016,76600,A:R
USGS,12436500,10/1/2016,61200,A:R
USGS,12436500,10/2/2016,67000,A:R
USGS,12436500,10/3/2016,69400,A:R
USGS,12436500,10/4/2016,54400,A:R
USGS,12436500,10/5/2016,64600,A:R
USGS,12436500,10/6/2016,63400,A:R
USGS,12436500,10/7/2016,59000,A:R
USGS,12436500,10/8/2016,71300,A:R
USGS,12436500,10/9/2016,59600,A:R
USGS,12436500,10/10/2016,66000,A:R
USGS,12436500,10/11/2016,75600,A:R
USGS,12436500,10/12/2016,69200,A:R
USGS,12436500,10/13/2016,88400,A:R
USGS,12436500,10/14/2016,65900,A:R
USGS,12436500,10/15/2016,79400,A:R
USGS,12436500,10/16/2016,73500,A:R
USGS,12436500,10/17/2016,64000,A:R
USGS,12436500,10/18/2016,75400,A:R
USGS,12436500,10/19/2016,80600,A:R
USGS,12436500,10/20/2016,66000,A:R
USGS,12436500,10/21/2016,62200,A:R
USGS,12436500,10/22/2016,59600,A:R
USGS,12436500,10/23/2016,71500,A:R
USGS,12436500,10/24/2016,74500,A:R
USGS,12436500,10/25/2016,83900,A:R
USGS,12436500,10/26/2016,84600,A:R
USGS,12436500,10/27/2016,87200,A:R
USGS,12436500,10/28/2016,90000,A:R
USGS,12436500,10/29/2016,77200,A:R
USGS,12436500,10/30/2016,99200,A:R
USGS,12436500,10/31/2016,92600,A:R
USGS,12436500,11/1/2016,90500,A:R
USGS,12436500,11/2/2016,99400,A:R
USGS,12436500,11/3/2016,97100,A:R
USGS,12436500,11/4/2016,95100,A:R
USGS,12436500,11/5/2016,95200,A:R
USGS,12436500,11/6/2016,90200,A:R
USGS,12436500,11/7/2016,101000,A:R
USGS,12436500,11/8/2016,102000,A:R
USGS,12436500,11/9/2016,95000,A:R
USGS,12436500,11/10/2016,102000,A:R
USGS,12436500,11/11/2016,96300,A:R
USGS,12436500,11/12/2016,87400,A:R
USGS,12436500,11/13/2016,99200,A:R
USGS,12436500,11/14/2016,100000,A:R
USGS,12436500,11/15/2016,83200,A:R
USGS,12436500,11/16/2016,89600,A:R
USGS,12436500,11/17/2016,97300,A:R
USGS,12436500,11/18/2016,99500,A:R
USGS,12436500,11/19/2016,87600,A:R
USGS,12436500,11/20/2016,112000,A:R
USGS,12436500,11/21/2016,103000,A:R
USGS,12436500,11/22/2016,108000,A:R
USGS,12436500,11/23/2016,99100,A:R
USGS,12436500,11/24/2016,86500,A:R
USGS,12436500,11/25/2016,95200,A:R
USGS,12436500,11/26/2016,104000,A:R
USGS,12436500,11/27/2016,95200,A:R
USGS,12436500,11/28/2016,101000,A:R
USGS,12436500,11/29/2016,110000,A:R
USGS,12436500,11/30/2016,100000,A:R
USGS,12436500,12/1/2016,100000,A:R
USGS,12436500,12/2/2016,83600,A:R
USGS,12436500,12/3/2016,92500,A:R
USGS,12436500,12/4/2016,118000,A:R
USGS,12436500,12/5/2016,110000,A:R
USGS,12436500,12/6/2016,115000,A:R
USGS,12436500,12/7/2016,124000,A:R
USGS,12436500,12/8/2016,123000,A:R
USGS,12436500,12/9/2016,108000,A:R
USGS,12436500,12/10/2016,106000,A:R
USGS,12436500,12/11/2016,113000,A:R
USGS,12436500,12/12/2016,101000,A:R
USGS,12436500,12/13/2016,119000,A:R
USGS,12436500,12/14/2016,120000,A:R
USGS,12436500,12/15/2016,118000,A:R
USGS,12436500,12/16/2016,128000,A:R
USGS,12436500,12/17/2016,130000,A:R
USGS,12436500,12/18/2016,133000,A:R
USGS,12436500,12/19/2016,102000,A:R
USGS,12436500,12/20/2016,123000,A:R
USGS,12436500,12/21/2016,128000,A:R
USGS,12436500,12/22/2016,124000,A:R
USGS,12436500,12/23/2016,125000,A:R
USGS,12436500,12/24/2016,124000,A:R
USGS,12436500,12/25/2016,126000,A:R
USGS,12436500,12/26/2016,104000,A:R
USGS,12436500,12/27/2016,126000,A:R
USGS,12436500,12/28/2016,117000,A:R
USGS,12436500,12/29/2016,142000,A:R
USGS,12436500,12/30/2016,135000,A:R
USGS,12436500,12/31/2016,135000,A:R
USGS,12436500,1/1/2017,135000,A:R
USGS,12436500,1/2/2017,125000,A:R
USGS,12436500,1/3/2017,134000,A:R
USGS,12436500,1/4/2017,139000,A:R
USGS,12436500,1/5/2017,137000,A:R
USGS,12436500,1/6/2017,141000,A:R
USGS,12436500,1/7/2017,139000,A:R
USGS,12436500,1/8/2017,135000,A:R
USGS,12436500,1/9/2017,142000,A:R
USGS,12436500,1/10/2017,138000,A:R
USGS,12436500,1/11/2017,124000,A:R
USGS,12436500,1/12/2017,132000,A:R
USGS,12436500,1/13/2017,141000,A:R
USGS,12436500,1/14/2017,141000,A:R
USGS,12436500,1/15/2017,138000,A:R
USGS,12436500,1/16/2017,143000,A:R
USGS,12436500,1/17/2017,137000,A:R
USGS,12436500,1/18/2017,124000,A:R
USGS,12436500,1/19/2017,117000,A:R
USGS,12436500,1/20/2017,124000,A:R
USGS,12436500,1/21/2017,110000,A:R
USGS,12436500,1/22/2017,107000,A:R
USGS,12436500,1/23/2017,112000,A:R
USGS,12436500,1/24/2017,115000,A:R
USGS,12436500,1/25/2017,106000,A:R
USGS,12436500,1/26/2017,103000,A:R
USGS,12436500,1/27/2017,101000,A:R
USGS,12436500,1/28/2017,102000,A:R
USGS,12436500,1/29/2017,114000,A:R
USGS,12436500,1/30/2017,102000,A:R
USGS,12436500,1/31/2017,99100,A:R
USGS,12436500,2/1/2017,108000,A:R
USGS,12436500,2/2/2017,119000,A:R
USGS,12436500,2/3/2017,121000,A:R
USGS,12436500,2/4/2017,99900,A:R
USGS,12436500,2/5/2017,111000,A:R
USGS,12436500,2/6/2017,118000,A:R
USGS,12436500,2/7/2017,122000,A:R
USGS,12436500,2/8/2017,127000,A:R
USGS,12436500,2/9/2017,119000,A:R
USGS,12436500,2/10/2017,114000,A:R
USGS,12436500,2/11/2017,116000,A:R
USGS,12436500,2/12/2017,111000,A:R
USGS,12436500,2/13/2017,102000,A:R
USGS,12436500,2/14/2017,109000,A:R
USGS,12436500,2/15/2017,108000,A:R
USGS,12436500,2/16/2017,114000,A:R
USGS,12436500,2/17/2017,114000,A:R
USGS,12436500,2/18/2017,118000,A:R
USGS,12436500,2/19/2017,117000,A:R
USGS,12436500,2/20/2017,118000,A:R
USGS,12436500,2/21/2017,115000,A:R
USGS,12436500,2/22/2017,117000,A:R
USGS,12436500,2/23/2017,122000,A:R
USGS,12436500,2/24/2017,123000,A:R
USGS,12436500,2/25/2017,125000,A:R
USGS,12436500,2/26/2017,120000,A:R
USGS,12436500,2/27/2017,121000,A:R
USGS,12436500,2/28/2017,121000,A:R
USGS,12436500,3/1/2017,138000,A:R
USGS,12436500,3/2/2017,152000,A:R
USGS,12436500,3/3/2017,144000,A:R
USGS,12436500,3/4/2017,132000,A:R
USGS,12436500,3/5/2017,127000,A:R
USGS,12436500,3/6/2017,125000,A:R
USGS,12436500,3/7/2017,118000,A:R
USGS,12436500,3/8/2017,114000,A:R
USGS,12436500,3/9/2017,114000,A:R
USGS,12436500,3/10/2017,101000,A:R
USGS,12436500,3/11/2017,107000,A:R
USGS,12436500,3/12/2017,104000,A:R
USGS,12436500,3/13/2017,90300,A:R
USGS,12436500,3/14/2017,89100,A:R
USGS,12436500,3/15/2017,107000,A:R
USGS,12436500,3/16/2017,103000,A:R
USGS,12436500,3/17/2017,147000,A:R
USGS,12436500,3/18/2017,138000,A:R
USGS,12436500,3/19/2017,151000,A:R
USGS,12436500,3/20/2017,172000,A:R
USGS,12436500,3/21/2017,173000,A:R
USGS,12436500,3/22/2017,200000,A:R
USGS,12436500,3/23/2017,205000,A:R
USGS,12436500,3/24/2017,206000,A:R
USGS,12436500,3/25/2017,204000,A:R
USGS,12436500,3/26/2017,208000,A:R
USGS,12436500,3/27/2017,210000,A:R
USGS,12436500,3/28/2017,209000,A:R
USGS,12436500,3/29/2017,212000,A:R
USGS,12436500,3/30/2017,208000,A:R
USGS,12436500,3/31/2017,208000,A:R
USGS,12436500,4/1/2017,205000,A:R
USGS,12436500,4/2/2017,205000,A:R
USGS,12436500,4/3/2017,204000,A:R
USGS,12436500,4/4/2017,207000,A:R
USGS,12436500,4/5/2017,206000,A:R
USGS,12436500,4/6/2017,199000,A:R
USGS,12436500,4/7/2017,202000,A:R
USGS,12436500,4/8/2017,199000,A:R
USGS,12436500,4/9/2017,200000,A:R
USGS,12436500,4/10/2017,204000,A:R
USGS,12436500,4/11/2017,203000,A:R
USGS,12436500,4/12/2017,197000,A:R
USGS,12436500,4/13/2017,197000,A:R
USGS,12436500,4/14/2017,200000,A:R
USGS,12436500,4/15/2017,196000,A:R
USGS,12436500,4/16/2017,193000,A:R
USGS,12436500,4/17/2017,193000,A:R
USGS,12436500,4/18/2017,174000,A:R
USGS,12436500,4/19/2017,172000,A:R
USGS,12436500,4/20/2017,179000,A:R
USGS,12436500,4/21/2017,183000,A:R
USGS,12436500,4/22/2017,177000,A:R
USGS,12436500,4/23/2017,177000,A:R
USGS,12436500,4/24/2017,178000,A:R
USGS,12436500,4/25/2017,183000,A:R
USGS,12436500,4/26/2017,180000,A:R
USGS,12436500,4/27/2017,176000,A:R
USGS,12436500,4/28/2017,177000,A:R
USGS,12436500,4/29/2017,181000,A:R
USGS,12436500,4/30/2017,173000,A:R
USGS,12436500,5/1/2017,165000,A:R
USGS,12436500,5/2/2017,170000,A:R
USGS,12436500,5/3/2017,183000,A:R
USGS,12436500,5/4/2017,176000,A:R
USGS,12436500,5/5/2017,171000,A:R
USGS,12436500,5/6/2017,182000,A:R
USGS,12436500,5/7/2017,200000,A:R
USGS,12436500,5/8/2017,196000,A:R
USGS,12436500,5/9/2017,207000,A:R
USGS,12436500,5/10/2017,209000,A:R
USGS,12436500,5/11/2017,182000,A:R
USGS,12436500,5/12/2017,178000,A:R
USGS,12436500,5/13/2017,185000,A:R
USGS,12436500,5/14/2017,198000,A:R
USGS,12436500,5/15/2017,218000,A:R
USGS,12436500,5/16/2017,230000,A:R
USGS,12436500,5/17/2017,236000,A:R
USGS,12436500,5/18/2017,231000,A:R
USGS,12436500,5/19/2017,224000,A:R
USGS,12436500,5/20/2017,226000,A:R
USGS,12436500,5/21/2017,226000,A:R
USGS,12436500,5/22/2017,204000,A:R
USGS,12436500,5/23/2017,193000,A:R
USGS,12436500,5/24/2017,186000,A:R
USGS,12436500,5/25/2017,194000,A:R
USGS,12436500,5/26/2017,197000,A:R
USGS,12436500,5/27/2017,201000,A:R
USGS,12436500,5/28/2017,205000,A:R
USGS,12436500,5/29/2017,201000,A:R
USGS,12436500,5/30/2017,200000,A:R
USGS,12436500,5/31/2017,191000,A:R
USGS,12436500,6/1/2017,186000,A:R
USGS,12436500,6/2/2017,186000,A:R
USGS,12436500,6/3/2017,195000,A:R
USGS,12436500,6/4/2017,200000,A:R
USGS,12436500,6/5/2017,198000,A:R
USGS,12436500,6/6/2017,212000,A:R
USGS,12436500,6/7/2017,213000,A:R
USGS,12436500,6/8/2017,213000,A:R
USGS,12436500,6/9/2017,217000,A:R
USGS,12436500,6/10/2017,214000,A:R
USGS,12436500,6/11/2017,215000,A:R
USGS,12436500,6/12/2017,213000,A:R
USGS,12436500,6/13/2017,213000,A:R
USGS,12436500,6/14/2017,218000,A:R
USGS,12436500,6/15/2017,201000,A:R
USGS,12436500,6/16/2017,174000,A:R
USGS,12436500,6/17/2017,169000,A:R
USGS,12436500,6/18/2017,179000,A:R
USGS,12436500,6/19/2017,176000,A:R
USGS,12436500,6/20/2017,155000,A:R
USGS,12436500,6/21/2017,150000,A:R
USGS,12436500,6/22/2017,156000,A:R
USGS,12436500,6/23/2017,158000,A:R
USGS,12436500,6/24/2017,144000,A:R
USGS,12436500,6/25/2017,148000,A:R
USGS,12436500,6/26/2017,151000,A:R
USGS,12436500,6/27/2017,148000,A:R
USGS,12436500,6/28/2017,136000,A:R
USGS,12436500,6/29/2017,135000,A:R
USGS,12436500,6/30/2017,136000,A:R
USGS,12436500,7/1/2017,135000,A:R
USGS,12436500,7/2/2017,138000,A:R
USGS,12436500,7/3/2017,133000,A:R
USGS,12436500,7/4/2017,126000,A:R
USGS,12436500,7/5/2017,115000,A:R
USGS,12436500,7/6/2017,121000,A:R
USGS,12436500,7/7/2017,102000,A:R
USGS,12436500,7/8/2017,108000,A:R
USGS,12436500,7/9/2017,89600,A:R
USGS,12436500,7/10/2017,142000,A:R
USGS,12436500,7/11/2017,145000,A:R
USGS,12436500,7/12/2017,139000,A:R
USGS,12436500,7/13/2017,110000,A:R
USGS,12436500,7/14/2017,140000,A:R
USGS,12436500,7/15/2017,112000,A:R
USGS,12436500,7/16/2017,99000,A:R
USGS,12436500,7/17/2017,131000,A:R
USGS,12436500,7/18/2017,134000,A:R
USGS,12436500,7/19/2017,104000,A:R
USGS,12436500,7/20/2017,98000,A:R
USGS,12436500,7/21/2017,107000,A:R
USGS,12436500,7/22/2017,122000,A:R
USGS,12436500,7/23/2017,101000,A:R
USGS,12436500,7/24/2017,110000,A:R
USGS,12436500,7/25/2017,107000,A:R
USGS,12436500,7/26/2017,114000,A:R
USGS,12436500,7/27/2017,105000,A:R
USGS,12436500,7/28/2017,106000,A:R
USGS,12436500,7/29/2017,88000,A:R
USGS,12436500,7/30/2017,93600,A:R
USGS,12436500,7/31/2017,111000,A:R
USGS,12436500,8/1/2017,90100,A:R
USGS,12436500,8/2/2017,88400,A:R
USGS,12436500,8/3/2017,114000,A:R
USGS,12436500,8/4/2017,90000,A:R
USGS,12436500,8/5/2017,90700,A:R
USGS,12436500,8/6/2017,71800,A:R
USGS,12436500,8/7/2017,97700,A:R
USGS,12436500,8/8/2017,105000,A:R
USGS,12436500,8/9/2017,101000,A:R
USGS,12436500,8/10/2017,103000,A:R
USGS,12436500,8/11/2017,113000,A:R
USGS,12436500,8/12/2017,85300,A:R
USGS,12436500,8/13/2017,80700,A:R
USGS,12436500,8/14/2017,93000,A:R
USGS,12436500,8/15/2017,93500,A:R
USGS,12436500,8/16/2017,87800,A:R
USGS,12436500,8/17/2017,89200,A:R
USGS,12436500,8/18/2017,78300,A:R
USGS,12436500,8/19/2017,74800,A:R
USGS,12436500,8/20/2017,68300,A:R
USGS,12436500,8/21/2017,90600,A:R
USGS,12436500,8/22/2017,82200,A:R
USGS,12436500,8/23/2017,80300,A:R
USGS,12436500,8/24/2017,68500,A:R
USGS,12436500,8/25/2017,78600,A:R
USGS,12436500,8/26/2017,75000,A:R
USGS,12436500,8/27/2017,80800,A:R
